01182,med_14564
01182,med_14565
01182,med_14566
01183,med_14563
01183,med_14564
01183,med_14565
01183,med_14566
01184,med_14563
01184,med_14564
01184,med_14565
01184,med_14566
01203,med_14352
01204,med_14351
01210,med_13965
01215,med_14748
01215,med_14749
01216,med_14515
01222,med_14748
01222,med_14749
01238,med_14089
01269,med_14194
01273,med_14567
01279,med_14371
01279,med_14372
01281,med_14373
01286,med_14371
01286,med_14372
01291,med_14425
01291,med_14426
01295,med_14719
01295,med_14720
01295,med_14721
01296,med_14425
01296,med_14426
01298,med_14484
01300,med_14719
01300,med_14720
01300,med_14721
01301,med_14486
01302,med_14719
01302,med_14720
01302,med_14721
01322,med_14424
01332,med_14340
01332,med_14341
01332,med_14342
01333,med_14340
01333,med_14341
01333,med_14342
01334,med_14365
01334,med_14366
01335,med_14340
01335,med_14341
01335,med_14342
01337,med_14365
01337,med_14366
01361,med_14765
01375,med_14650
01375,med_14651
01376,med_14650
01376,med_14651
01406,med_14436
01417,med_14663
01434,med_14666
01441,med_14310
01452,med_14665
01457,med_14581
01474,med_14625
01478,med_14715
01482,med_14626
01515,med_14816
01526,med_14146
01549,med_14278
01561,med_14593
01568,med_14643
01571,med_14230
01571,med_14231
01571,med_14232
01579,med_14230
01579,med_14231
01579,med_14232
01592,med_14779
01610,med_14386
01612,med_14199
01614,med_14442
01619,med_14237
01626,med_14443
01639,med_14412
01645,med_14401
01648,med_14360
01648,med_14361
01649,med_14360
01649,med_14361
01652,med_14359
01666,med_14338
01671,med_14692
01712,med_14838
01728,med_14841
01746,med_14669
01761,med_14499
01761,med_14500
01763,med_14499
01763,med_14500
01770,med_14347
01770,med_14348
01771,med_14347
01771,med_14348
01807,med_14618
01809,med_14404
01810,med_14403
01812,med_14295
01821,med_14824
01821,med_14825
01824,med_14824
01824,med_14825
01827,med_14233
01830,med_14273
01854,med_14274
01861,med_14537
01876,med_14318
01878,med_14319
01895,med_14253
01916,med_14108
01925,med_14097
01936,med_14098
01936,med_14099
01936,med_14100
01942,med_14098
01942,med_14099
01942,med_14100
01972,med_14570
01973,med_14569
01977,med_14095
01985,med_14096
01987,med_14098
01987,med_14099
01987,med_14100
02008,med_14574
02036,med_14257
02095,med_14279
02106,med_13952
02106,med_13953
02113,med_13952
02113,med_13953
02129,med_14062
02129,med_14063
02129,med_14064
02130,med_14356
02130,med_14357
02130,med_14358
02142,med_14579
02154,med_13948
02154,med_13949
02154,med_13950
02159,med_14062
02159,med_14063
02159,med_14064
02160,med_14356
02160,med_14357
02160,med_14358
02174,med_14062
02174,med_14063
02174,med_14064
02175,med_14356
02175,med_14357
02175,med_14358
02195,med_13948
02195,med_13949
02195,med_13950
02272,med_14031
02275,med_14034
02275,med_14035
02278,med_14582
02279,med_14034
02279,med_14035
02283,med_14597
02283,med_14598
02283,med_14599
02283,med_14600
02284,med_14597
02284,med_14598
02284,med_14599
02284,med_14600
02286,med_14597
02286,med_14598
02286,med_14599
02286,med_14600
02288,med_14800
02289,med_14597
02289,med_14598
02289,med_14599
02289,med_14600
02291,med_14033
02292,med_14050
02292,med_14051
02293,med_14050
02293,med_14051
02294,med_14580
02309,med_14571
02315,med_14601
02315,med_14602
02335,med_14142
02341,med_14012
02351,med_13948
02351,med_13949
02351,med_13950
02397,med_14787
02398,med_14154
02404,med_14656
02435,med_14306
02481,med_14212
02482,med_14211
02518,med_14260
02521,med_14328
02539,med_14336
02546,med_14467
02548,med_14200
02558,med_14731
02580,med_13918
02584,med_14491
02596,med_14390
02598,med_14389
02604,med_14335
02609,med_14176
02622,med_14078
02624,med_14077
02649,med_14400
02657,med_14610
02675,med_14076
02682,med_14456
02687,med_14801
02692,med_14820
02692,med_14821
02694,med_14820
02694,med_14821
02705,med_14827
02705,med_14828
02706,med_14827
02706,med_14828
02707,med_14829
02718,med_14394
02725,med_14658
02727,med_14017
02732,med_14037
02748,med_14831
02776,med_14605
02804,med_14608
02828,med_14214
02828,med_14215
02832,med_14214
02832,med_14215
02833,med_14213
02861,med_14725
02861,med_14726
02861,med_14727
02862,med_14725
02862,med_14726
02862,med_14727
02864,med_14725
02864,med_14726
02864,med_14727
02870,med_13960
02876,med_13943
02894,med_14388
02905,med_14292
02913,med_14696
02964,med_14776
02964,med_14777
02970,med_14776
02970,med_14777
02986,med_14065
02995,med_14267
02997,med_14418
02997,med_14419
03003,med_14418
03003,med_14419
03009,med_14512
03013,med_14542
03030,med_14469
03030,med_14470
03030,med_14471
03030,med_14472
03030,med_14473
03030,med_14474
03030,med_14475
03032,med_14469
03032,med_14470
03032,med_14471
03032,med_14472
03032,med_14473
03032,med_14474
03032,med_14475
03034,med_14469
03034,med_14470
03034,med_14471
03034,med_14472
03034,med_14473
03034,med_14474
03034,med_14475
03036,med_14469
03036,med_14470
03036,med_14471
03036,med_14472
03036,med_14473
03036,med_14474
03036,med_14475
03037,med_14469
03037,med_14470
03037,med_14471
03037,med_14472
03037,med_14473
03037,med_14474
03037,med_14475
03038,med_14469
03038,med_14470
03038,med_14471
03038,med_14472
03038,med_14473
03038,med_14474
03038,med_14475
03039,med_14469
03039,med_14470
03039,med_14471
03039,med_14472
03039,med_14473
03039,med_14474
03039,med_14475
03045,med_14839
03045,med_14840
03053,med_14839
03053,med_14840
03062,med_14762
03067,med_14173
03067,med_14174
03068,med_14178
03068,med_14179
03069,med_14166
03075,med_14180
03075,med_14181
03094,med_14544
03099,med_14560
03099,med_14561
03102,med_14545
03108,med_14560
03108,med_14561
03124,med_14546
03124,med_14547
03125,med_14546
03125,med_14547
03128,med_14127
03130,med_14562
03138,med_14143
03139,med_14144
03142,med_14558
03142,med_14559
03151,med_14558
03151,med_14559
03157,med_14145
03158,med_14514
03180,med_14732
03200,med_14175
03209,med_14576
03219,med_14007
03219,med_14008
03219,med_14009
03220,med_14004
03220,med_14005
03220,med_14006
03222,med_14007
03222,med_14008
03222,med_14009
03223,med_14004
03223,med_14005
03223,med_14006
03228,med_14007
03228,med_14008
03228,med_14009
03229,med_14004
03229,med_14005
03229,med_14006
03236,med_14517
03236,med_14518
03236,med_14519
03237,med_14517
03237,med_14518
03237,med_14519
03238,med_14517
03238,med_14518
03238,med_14519
03243,med_14834
03245,med_14290
03250,med_14420
03284,med_14030
03289,med_14461
03289,med_14462
03298,med_14461
03298,med_14462
03317,med_14125
03320,med_14027
03322,med_14163
03335,med_13925
03335,med_13926
03338,med_13925
03338,med_13926
03350,med_14072
03361,med_14695
03377,med_14073
03392,med_14764
03403,med_14071
03407,med_14061
03415,med_14026
03435,med_14594
03437,med_14595
03439,med_14038
03440,med_14261
03441,med_14262
03446,med_14184
03446,med_14185
03446,med_14186
03447,med_14184
03447,med_14185
03447,med_14186
03451,med_14603
03455,med_14577
03469,med_14184
03469,med_14185
03469,med_14186
03482,med_14502
03495,med_13932
03496,med_13931
03510,med_14745
03525,med_13929
03525,med_13930
03526,med_14534
03531,med_13929
03531,med_13930
03532,med_14535
03535,med_14851
03537,med_14139
03537,med_14140
03538,med_14139
03538,med_14140
03546,med_14578
03563,med_14763
03579,med_14173
03579,med_14174
03580,med_14178
03580,med_14179
03583,med_14690
03584,med_14180
03584,med_14181
03605,med_14739
03672,med_14020
03673,med_14019
03676,med_14018
03685,med_14238
03686,med_14252
03689,med_14479
03692,med_14635
03692,med_14636
03692,med_14637
03693,med_14635
03693,med_14636
03693,med_14637
03694,med_14635
03694,med_14636
03694,med_14637
03695,med_14638
03696,med_14639
03716,med_14022
03717,med_14023
03718,med_14021
03719,med_14024
03974,med_14277
03977,med_14276
03994,med_14780
03996,med_14826
03998,med_14674
03998,med_14675
03999,med_14674
03999,med_14675
04000,med_14601
04000,med_14602
04002,med_13935
04002,med_13936
04002,med_13937
04007,med_14066
04014,med_13928
04016,med_14835
04020,med_14585
04029,med_14153
04036,med_14147
04047,med_13935
04047,med_13936
04047,med_13937
04051,med_13934
04057,med_14375
04059,med_14744
04061,med_13933
04066,med_14797
04075,med_14169
04075,med_14170
04075,med_14171
04075,med_14172
04076,med_14169
04076,med_14170
04076,med_14171
04076,med_14172
04079,med_14441
04094,med_14247
04095,med_14246
04102,med_14329
04102,med_14330
04102,med_14331
04103,med_14329
04103,med_14330
04103,med_14331
04104,med_14329
04104,med_14330
04104,med_14331
04109,med_14230
04109,med_14231
04109,med_14232
04113,med_14378
04113,med_14379
04113,med_14380
04113,med_14381
04113,med_14382
04113,med_14383
04114,med_14378
04114,med_14379
04114,med_14380
04114,med_14381
04114,med_14382
04114,med_14383
04134,med_14858
04140,med_13981
04142,med_14766
04147,med_14266
04153,med_14067
04153,med_14068
04154,med_14067
04154,med_14068
04177,med_14718
04179,med_14183
04180,med_14586
04192,med_14169
04192,med_14170
04192,med_14171
04192,med_14172
04194,med_13972
04194,med_13973
04195,med_14169
04195,med_14170
04195,med_14171
04195,med_14172
04198,med_14431
04198,med_14432
04199,med_14431
04199,med_14432
04234,med_14450
04242,med_14680
04242,med_14681
04243,med_14680
04243,med_14681
04251,med_14249
04252,med_14248
04267,med_14634
04268,med_14397
04295,med_14590
04296,med_14446
04296,med_14447
04298,med_14446
04298,med_14447
04300,med_14793
04310,med_14633
04318,med_13947
04324,med_14109
04332,med_13940
04339,med_14750
04339,med_14751
04340,med_14750
04340,med_14751
04341,med_14455
04345,med_14122
04364,med_14646
04364,med_14647
04376,med_14788
04385,med_14510
04385,med_14511
04390,med_14013
04401,med_14282
04403,med_14741
04405,med_14056
04405,med_14057
04414,med_14673
04462,med_14299
04472,med_14532
04512,med_14855
04512,med_14856
04513,med_14855
04513,med_14856
04530,med_14853
04535,med_14081
04535,med_14082
04535,med_14083
04542,med_14786
04543,med_14196
04561,med_13974
04562,med_13912
04564,med_14609
04592,med_14614
04592,med_14615
04592,med_14616
04592,med_14617
04601,med_14408
04611,med_14250
04612,med_14524
04613,med_14525
04630,med_14056
04630,med_14057
04644,med_14182
04650,med_14697
04651,med_14632
04680,med_14468
04719,med_14614
04719,med_14615
04719,med_14616
04719,med_14617
04728,med_14556
04738,med_14378
04738,med_14379
04738,med_14380
04738,med_14381
04738,med_14382
04738,med_14383
04739,med_14378
04739,med_14379
04739,med_14380
04739,med_14381
04739,med_14382
04739,med_14383
04752,med_14015
04752,med_14016
04799,med_14321
04799,med_14322
04804,med_14344
04804,med_14345
04804,med_14346
04805,med_14087
04809,med_14039
04825,med_14810
04828,med_14244
04828,med_14245
04829,med_14244
04829,med_14245
04839,med_14164
04840,med_14653
04840,med_14654
04845,med_14313
04845,med_14314
04846,med_14313
04846,med_14314
04851,med_14321
04851,med_14322
04862,med_14272
04884,med_14746
04884,med_14747
04885,med_14746
04885,med_14747
04886,med_14258
04905,med_14481
04910,med_14010
04910,med_14011
04911,med_14010
04911,med_14011
04963,med_14128
04967,med_14782
04968,med_14270
04968,med_14271
04969,med_14270
04969,med_14271
04972,med_14781
04986,med_14280
04987,med_14281
04995,med_14374
05008,med_14653
05008,med_14654
05024,med_13954
05024,med_13955
05024,med_13956
05024,med_13957
05024,med_13958
05024,med_13959
05025,med_13954
05025,med_13955
05025,med_13956
05025,med_13957
05025,med_13958
05025,med_13959
05026,med_13954
05026,med_13955
05026,med_13956
05026,med_13957
05026,med_13958
05026,med_13959
05027,med_13954
05027,med_13955
05027,med_13956
05027,med_13957
05027,med_13958
05027,med_13959
05028,med_13954
05028,med_13955
05028,med_13956
05028,med_13957
05028,med_13958
05028,med_13959
05029,med_13954
05029,med_13955
05029,med_13956
05029,med_13957
05029,med_13958
05029,med_13959
05038,med_14058
05038,med_14059
05039,med_14058
05039,med_14059
05048,med_14434
05063,med_14129
05076,med_14287
05090,med_13983
05092,med_13913
05100,med_14052
05110,med_14448
05148,med_14264
05157,med_14354
05158,med_14355
05159,med_14353
05166,med_14275
05172,med_14015
05172,med_14016
05206,med_14836
05225,med_14463
05318,med_14131
05318,med_14132
05319,med_14131
05319,med_14132
05345,med_14422
05346,med_14423
05362,med_14785
05378,med_14533
05406,med_14667
05419,med_14378
05419,med_14379
05419,med_14380
05419,med_14381
05419,med_14382
05419,med_14383
05420,med_14378
05420,med_14379
05420,med_14380
05420,med_14381
05420,med_14382
05420,med_14383
05431,med_14402
05503,med_14523
05524,med_14029
05525,med_14028
05538,med_14251
05540,med_14032
05560,med_14002
05561,med_14001
05562,med_14000
05563,med_13999
05569,med_13992
05582,med_13991
05621,med_14229
05622,med_14228
05649,med_14670
05650,med_14671
05659,med_14410
05668,med_14296
05696,med_14655
05711,med_14754
05713,med_13944
05713,med_13945
05747,med_14687
05760,med_14531
05763,med_13944
05763,med_13945
05798,med_14555
05829,med_14438
05830,med_14437
05831,med_14439
05832,med_14440
05845,med_14124
05854,med_14784
05855,med_14783
05876,med_13935
05876,med_13936
05876,med_13937
05886,med_14489
05917,med_14116
05917,med_14117
05919,med_14116
05919,med_14117
05951,med_14118
06061,med_14852
06094,med_14661
06097,med_14302
06103,med_14133
06109,med_14384
06109,med_14385
06110,med_14384
06110,med_14385
06116,med_14648
06128,med_14362
06129,med_14363
06137,med_14364
06197,med_14119
06199,med_14799
06200,med_14706
06241,med_14803
06285,med_14711
06285,med_14712
06285,med_14713
06286,med_14711
06286,med_14712
06286,med_14713
06287,med_14711
06287,med_14712
06287,med_14713
06288,med_13916
06353,med_14317
06372,med_14427
06379,med_14849
06405,med_14802
06447,med_13993
06447,med_13994
06447,med_13995
06447,med_13996
06447,med_13997
06447,med_13998
06455,med_14283
06455,med_14284
06455,med_14285
06455,med_14286
06457,med_14158
06458,med_13914
06484,med_14548
06499,med_14283
06499,med_14284
06499,med_14285
06499,med_14286
06508,med_14752
06509,med_14753
06526,med_13969
06534,med_13993
06534,med_13994
06534,med_13995
06534,med_13996
06534,med_13997
06534,med_13998
06605,med_14332
06678,med_14664
06685,med_14604
06743,med_14693
06749,med_14325
06755,med_14623
06771,med_14268
06776,med_13993
06776,med_13994
06776,med_13995
06776,med_13996
06776,med_13997
06776,med_13998
06777,med_13993
06777,med_13994
06777,med_13995
06777,med_13996
06777,med_13997
06777,med_13998
06779,med_14121
06789,med_14628
06790,med_14509
06791,med_14729
06791,med_14730
06792,med_14729
06792,med_14730
06818,med_13915
06872,med_14498
06876,med_14301
06880,med_13993
06880,med_13994
06880,med_13995
06880,med_13996
06880,med_13997
06880,med_13998
06893,med_14036
06904,med_13977
06948,med_14859
06951,med_14613
06962,med_13993
06962,med_13994
06962,med_13995
06962,med_13996
06962,med_13997
06962,med_13998
06968,med_14591
06968,med_14592
06979,med_14716
06981,med_14291
06985,med_14333
06986,med_14225
07005,med_14435
07019,med_14627
07030,med_14774
07054,med_14738
07055,med_14698
07080,med_14768
07098,med_14111
07141,med_14755
07141,med_14756
07141,med_14757
07142,med_14755
07142,med_14756
07142,med_14757
07143,med_14755
07143,med_14756
07143,med_14757
07144,med_14591
07144,med_14592
07145,med_14409
07146,med_14621
07153,med_14308
07158,med_14297
07162,med_14611
07162,med_14612
07183,med_14611
07183,med_14612
07184,med_14485
07186,med_14505
07188,med_14046
07191,med_14430
07196,med_14221
07196,med_14222
07196,med_14223
07196,med_14224
07197,med_14221
07197,med_14222
07197,med_14223
07197,med_14224
07198,med_14221
07198,med_14222
07198,med_14223
07198,med_14224
07199,med_14221
07199,med_14222
07199,med_14223
07199,med_14224
07201,med_14429
07207,med_14395
07207,med_14396
07208,med_14368
07209,med_14367
07211,med_14192
07212,med_14492
07213,med_14708
07213,med_14709
07213,med_14710
07214,med_14708
07214,med_14709
07214,med_14710
07215,med_14504
07220,med_14102
07220,med_14103
07220,med_14104
07221,med_14102
07221,med_14103
07221,med_14104
07222,med_14102
07222,med_14103
07222,med_14104
07232,med_14494
07233,med_14151
07233,med_14152
07234,med_14686
07236,med_14644
07252,med_14159
07252,med_14160
07252,med_14161
07252,med_14162
07253,med_14159
07253,med_14160
07253,med_14161
07253,med_14162
07254,med_14159
07254,med_14160
07254,med_14161
07254,med_14162
07255,med_14159
07255,med_14160
07255,med_14161
07255,med_14162
07277,med_14191
07279,med_14298
07294,med_14588
07294,med_14589
07295,med_14588
07295,med_14589
07299,med_14151
07299,med_14152
07303,med_14708
07303,med_14709
07303,med_14710
07305,med_13979
07305,med_13980
07306,med_14659
07306,med_14660
07307,med_14659
07307,med_14660
07310,med_13979
07310,med_13980
07312,med_14395
07312,med_14396
07314,med_13919
07315,med_14190
07319,med_14832
07327,med_14369
07327,med_14370
07328,med_14369
07328,med_14370
07329,med_14850
07335,med_14742
07347,med_14823
07364,med_14283
07364,med_14284
07364,med_14285
07364,med_14286
07368,med_14554
07372,med_14327
07377,med_14805
07378,med_14804
07379,med_14700
07380,med_14699
07381,med_14701
07382,med_14771
07382,med_14772
07383,med_14771
07383,med_14772
07403,med_14075
07404,med_14283
07404,med_14284
07404,med_14285
07404,med_14286
07405,med_14126
07409,med_14243
07425,med_14134
07425,med_14135
07425,med_14136
07426,med_14134
07426,med_14135
07426,med_14136
07427,med_14134
07427,med_14135
07427,med_14136
07435,med_14305
07450,med_14074
07463,med_14377
07471,med_14240
07494,med_14090
07496,med_14843
07497,med_14107
07498,med_14137
07498,med_14138
07499,med_14344
07499,med_14345
07499,med_14346
07500,med_14344
07500,med_14345
07500,med_14346
07501,med_14842
07502,med_14445
07503,med_14513
07504,med_14201
07504,med_14202
07505,med_14188
07506,med_14187
07509,med_14405
07509,med_14406
07510,med_14405
07510,med_14406
07511,med_14201
07511,med_14202
07513,med_14309
07515,med_14694
07516,med_14242
07517,med_14536
07518,med_14137
07518,med_14138
07519,med_14510
07519,med_14511
07520,med_14510
07520,med_14511
07521,med_13967
07521,med_13968
07522,med_13967
07522,med_13968
07523,med_14226
07524,med_14453
07525,med_14652
07526,med_14629
07526,med_14630
07527,med_14629
07527,med_14630
07529,med_14416
07529,med_14417
07530,med_14723
07531,med_14343
07532,med_13941
07533,med_14568
07534,med_14506
07535,med_14421
07536,med_14848
07537,med_14735
07537,med_14736
07537,med_14737
07538,med_14735
07538,med_14736
07538,med_14737
07539,med_14079
07542,med_14040
07543,med_14684
07543,med_14685
07544,med_14684
07544,med_14685
07545,med_14684
07545,med_14685
07546,med_14735
07546,med_14736
07546,med_14737
07547,med_13962
07547,med_13963
07547,med_13964
07548,med_13962
07548,med_13963
07548,med_13964
07549,med_13962
07549,med_13963
07549,med_13964
07550,med_14676
07551,med_14538
07552,med_13910
07552,med_13911
07553,med_13910
07553,med_13911
07554,med_14053
07554,med_14054
07555,med_14053
07555,med_14054
07556,med_14568
07557,med_14049
07558,med_14740
07559,med_14493
07560,med_14705
07561,med_14088
07562,med_14573
07563,med_14806
07563,med_14807
07563,med_14808
07563,med_14809
07564,med_14806
07564,med_14807
07564,med_14808
07564,med_14809
07565,med_14806
07565,med_14807
07565,med_14808
07565,med_14809
07566,med_14806
07566,med_14807
07566,med_14808
07566,med_14809
07567,med_13966
07568,med_14123
07569,med_14234
07570,med_14254
07571,med_14428
07572,med_14794
07572,med_14795
07572,med_14796
07573,med_14794
07573,med_14795
07573,med_14796
07574,med_14794
07574,med_14795
07574,med_14796
07575,med_14496
07575,med_14497
07576,med_14496
07576,med_14497
07577,med_13989
07577,med_13990
07579,med_14818
07580,med_14817
07581,med_14060
07582,med_14042
07582,med_14043
07582,med_14044
07582,med_14045
07584,med_14830
07585,med_14761
07587,med_14294
07588,med_14734
07589,med_14049
07590,med_14516
07591,med_14584
07592,med_14493
07593,med_14113
07594,med_14239
07595,med_14323
07595,med_14324
07596,med_14323
07596,med_14324
07599,med_14457
07599,med_14458
07600,med_13922
07600,med_13923
07600,med_13924
07601,med_13922
07601,med_13923
07601,med_13924
07602,med_13922
07602,med_13923
07602,med_13924
07603,med_14457
07603,med_14458
07604,med_13961
07605,med_14315
07605,med_14316
07606,med_14315
07606,med_14316
07607,med_14819
07608,med_14520
07608,med_14521
07609,med_14520
07609,med_14521
07610,med_14177
07611,med_14312
07612,med_14672
07613,med_14728
07614,med_14860
07614,med_14861
07614,med_14862
07615,med_14860
07615,med_14861
07615,med_14862
07616,med_14860
07616,med_14861
07616,med_14862
07618,med_14847
07621,med_14677
07622,med_14293
07623,med_14413
07623,med_14414
07623,med_14415
07624,med_14413
07624,med_14414
07624,med_14415
07625,med_14413
07625,med_14414
07625,med_14415
07626,med_14130
07631,med_14572
07633,med_14304
07634,med_14540
07634,med_14541
07635,med_14540
07635,med_14541
07636,med_14115
07637,med_14642
07638,med_13906
07639,med_14549
07640,med_14227
07642,med_14411
07643,med_14255
07644,med_14105
07645,med_14069
07645,med_14070
07646,med_14069
07646,med_14070
07647,med_13989
07647,med_13990
00059,med_2
00157,med_6
00185,med_7
05093,med_10
00264,med_13
00263,med_13
00288,med_14
00372,med_21
00373,med_21
05050,med_22
00406,med_23
00410,med_24
00410,med_25
06197,med_30
06140,med_31
05789,med_32
05789,med_33
05534,med_34
04026,med_35
04116,med_36
04116,med_37
04115,med_39
04115,med_38
04117,med_40
05264,med_11
05263,med_11
05262,med_12
05261,med_12
06709,med_42
06170,med_48
05757,med_50
05757,med_51
07075,med_241
00675,med_52
00681,med_53
06104,med_54
06143,med_55
06143,med_56
06105,med_57
06102,med_60
06102,med_61
06103,med_63
06103,med_62
06996,med_242
06997,med_243
05413,med_66
05419,med_67
05420,med_67
05755,med_68
05121,med_69
05850,med_70
05777,med_71
05684,med_72
04309,med_74
04637,med_75
06032,med_245
05811,med_77
06573,med_79
06572,med_79
06573,med_78
06572,med_78
06644,med_80
06645,med_80
06644,med_81
06645,med_81
06069,med_82
06070,med_83
06478,med_84
01454,med_87
07135,med_13905
07136,med_13905
05149,med_88
05159,med_95
05158,med_95
05157,med_95
05159,med_94
05158,med_94
05157,med_94
05160,med_96
05161,med_97
04219,med_108
02023,med_125
02052,med_126
04445,med_128
04278,med_129
05301,med_129
02093,med_131
02119,med_134
02254,med_140
02309,med_141
05945,med_142
05946,med_142
05939,med_144
06142,med_144
06169,med_145
06355,med_147
05754,med_148
02361,med_149
05940,med_152
06141,med_152
04673,med_153
06398,med_154
06313,med_169
06231,med_175
06231,med_174
06232,med_176
06232,med_177
06233,med_178
06233,med_179
05627,med_180
05626,med_180
07258,med_246
07259,med_247
07260,med_248
05020,med_249
05021,med_250
05918,med_185
05918,med_184
05868,med_186
05867,med_188
05867,med_189
05999,med_190
06586,med_191
05442,med_194
06590,med_195
06369,med_196
06369,med_197
06591,med_198
07261,med_251
07262,med_252
06195,med_199
06196,med_200
04579,med_201
05685,med_202
06479,med_203
06480,med_204
05192,med_205
04517,med_209
04537,med_210
06057,med_211
06068,med_212
07126,med_255
07125,med_255
07269,med_256
07270,med_256
07271,med_257
07272,med_257
07274,med_259
07273,med_259
07274,med_258
07273,med_258
06641,med_215
06642,med_216
06643,med_217
05206,med_221
05812,med_222
06136,med_223
06693,med_223
06136,med_13753
06693,med_13753
04593,med_233
04593,med_232
06640,med_234
06640,med_235
04501,med_236
04501,med_237
07388,med_13853
07389,med_13852
07390,med_13851
00126,med_261
00127,med_262
00872,med_265
00927,med_267
01202,med_268
01272,med_269
01550,med_270
01709,med_271
01715,med_272
01806,med_273
01819,med_274
02619,med_275
02627,med_277
02627,med_276
02628,med_279
02628,med_278
02643,med_280
02648,med_281
02653,med_282
02654,med_283
02659,med_284
02672,med_285
02673,med_286
02704,med_287
02725,med_288
02731,med_289
02804,med_290
02876,med_291
02936,med_292
02952,med_293
02996,med_294
03383,med_296
03396,med_297
04011,med_306
00137,med_308
04562,med_309
04833,med_310
05091,med_311
04617,med_312
05092,med_313
04523,med_316
05040,med_317
05040,med_318
05887,med_320
05095,med_322
05096,med_323
05284,med_325
05098,med_326
04508,med_328
04939,med_331
05402,med_332
05403,med_333
05404,med_334
04834,med_336
04834,med_337
04363,med_338
04363,med_339
00404,med_344
04022,med_348
00473,med_349
04328,med_350
05661,med_351
06464,med_354
05558,med_357
05637,med_359
05638,med_360
06379,med_361
04999,med_362
04999,med_363
05572,med_364
05536,med_365
05537,med_366
05000,med_367
05000,med_368
04027,med_369
04028,med_370
04830,med_371
04888,med_372
04896,med_374
00707,med_375
00728,med_376
04897,med_377
04030,med_378
04031,med_379
03985,med_380
03986,med_381
05557,med_382
04898,med_383
05568,med_384
05567,med_385
04070,med_386
05566,med_387
05415,med_388
05417,med_389
00813,med_390
04210,med_391
05483,med_392
04411,med_393
05851,med_394
00880,med_395
04032,med_396
05462,med_398
04895,med_399
04459,med_401
04795,med_401
04785,med_402
05290,med_402
04889,med_403
04461,med_404
04783,med_405
05656,med_406
01008,med_409
04769,med_410
04777,med_411
03989,med_416
01049,med_417
04262,med_420
01138,med_427
04941,med_430
04782,med_431
01315,med_433
05535,med_434
05137,med_435
05138,med_436
05139,med_437
05140,med_438
04429,med_439
04831,med_440
04832,med_441
05227,med_442
05227,med_443
05427,med_444
05700,med_444
04136,med_446
01498,med_447
01509,med_450
05225,med_452
04725,med_453
01551,med_454
01553,med_455
04992,med_457
05526,med_460
05428,med_461
05854,med_462
05855,med_463
04080,med_465
04080,med_464
05461,med_466
05461,med_467
04036,med_468
01656,med_470
01665,med_472
01683,med_475
05430,med_478
05433,med_479
01820,med_481
01830,med_482
05162,med_484
05436,med_485
04316,med_488
01993,med_489
02009,med_490
05559,med_491
04917,med_492
04961,med_299
04918,med_493
04343,med_494
04344,med_495
04849,med_496
04850,med_497
05395,med_498
04998,med_500
04780,med_505
02238,med_509
02242,med_510
02255,med_511
02295,med_517
02298,med_518
02305,med_519
02328,med_522
04045,med_523
04784,med_525
