med_65,Retiré,27/10/2013,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_66,Retiré,27/10/2013,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_67,Non-Ren,,,1
med_68,Non-Ren,,,1
med_69,Retiré,27/10/2013,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_70,Non-Ren,,,1
med_71,Non-Ren,,,1
med_72,Non-Ren,,,1
med_73,A,,,1
med_74,Non-Ren,,,1
med_75,Non-Ren,,,1
med_76,A,,,1
med_78,A,,,1
med_79,A,,,1
med_80,A,,,1
med_81,A,,,1
med_82,A,,,1
med_83,A,,,1
med_84,A,,,1
med_85,A,,,1
med_86,A,,,1
med_87,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_88,Retiré,30/01/2013,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_89,Non-Ren,,,1
med_90,Non-Ren,,,1
med_91,Non-Ren,,,1
med_92,A,,,1
med_93,A,,,1
med_94,Non-Ren,,,1
med_95,Non-Ren,,,1
med_96,Non-Ren,,,1
med_97,Non-Ren,,,1
med_98,Non-Ren,,,1
med_99,Non-Ren,,,1
med_100,Non-Ren,,,1
med_101,A,,,1
med_102,Non-Ren,,,1
med_103,Non-Ren,,,1
med_104,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_105,A,,,1
med_106,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_107,A,,,1
med_109,Non-Ren,,,1
med_110,Non-Ren,,,1
med_111,Retiré,RETRAIT LE 05/12/2018,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,1
med_112,Non-Ren,,,0
med_113,Non-Ren,,,0
med_114,Retiré,RETRAIT LE 05/12/2018,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,1
med_116,Non-Ren,,,1
med_117,Non-Ren,,,0
med_118,Non-Ren,,,0
med_119,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_120,Non-Ren,,,1
med_123,A,,,1
med_124,Non-Ren,,,0
med_125,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_126,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_128,Non-Ren,,,1
med_129,Non-Ren,,,1
med_130,Non-Ren,,,1
med_131,Non-Ren,,,1
med_132,A,,,1
med_133,Non-Ren,,,1
med_134,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_135,Non-Ren,,,1
med_136,Non-Ren,,,1
med_137,Non-Ren,,,1
med_138,Non-Ren,,,1
med_139,Non-Ren,,,1
med_140,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_141,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_142,A,,,1
med_143,A,,,1
med_145,A,,,1
med_146,Non-Ren,,,1
med_147,A,,,1
med_148,Non-Ren,,,1
med_149,Non-Ren,,,1
med_150,A,,,1
med_151,A,,,1
med_153,Non-Ren,,,1
med_154,A,,,1
med_155,A,,,1
med_156,A,,,1
med_157,Non-Ren,,,1
med_158,Non-Ren,,,1
med_159,Non-Ren,,,1
med_160,Non-Ren,,,1
med_162,Non-Ren,,,1
med_163,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_165,Non-Ren,,,1
med_166,Non-Ren,,,1
med_167,Non-Ren,,,1
med_168,Non-Ren,,,1
med_169,A,,,1
med_170,A,,,1
med_171,A,,,1
med_172,A,,,1
med_173,A,,,1
med_175,A,,,1
med_174,A,,,1
med_180,Non-Ren,,,1
med_181,A,,,1
med_182,Non-Ren,,,1
med_183,Retiré,27/10/2013,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_185,A,,,1
med_184,A,,,1
med_187,A,,,1
med_188,A,,,1
med_189,A,,,1
med_190,A,,,1
med_191,A,,,1
med_192,A,,,1
med_193,A,,,1
med_194,Non-Ren,,,1
med_195,A,,,1
med_197,A,,,1
med_196,A,,,1
med_198,A,,,1
med_199,A,,,1
med_200,A,,,1
med_201,Non-Ren,,,1
med_202,Non-Ren,,,1
med_203,A,,,1
med_204,A,,,1
med_205,Non-Ren,,,1
med_206,Non-Ren,,,1
med_207,Non-Ren,,,1
med_208,A,,,1
med_209,Non-Ren,,,1
med_210,Non-Ren,,,1
med_211,A,,,1
med_212,A,,,1
med_213,Non-Ren,,,1
med_214,Non-Ren,,,1
med_215,A,,,1
med_216,A,,,1
med_217,A,,,1
med_218,Non-Ren,,,1
med_219,Non-Ren,,,1
med_220,Retiré,30/01/2013,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_221,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR DANS LE PAYS D'ORIGINE,0
med_222,Non-Ren,,,1
med_223,A,,,1
med_224,Non-Ren,,,1
med_225,Non-Ren,,,1
med_227,A,,,1
med_226,A,,,1
med_228,A,,,1
med_229,A,,,1
med_230,A,,,1
med_231,A,,,1
med_232,Non-Ren,,,1
med_233,Non-Ren,,,1
med_234,A,,,1
med_235,A,,,1
med_236,Non-Ren,,,1
med_237,Non-Ren,,,1
med_238,A,,,1
med_239,A,,,1
med_240,A,,,1
med_241,A,,,1
med_242,A,,,1
med_243,A,,,1
med_244,A,,,1
med_245,A,,,1
med_246,A,,,1
med_247,A,,,1
med_248,A,,,1
med_249,Non-Ren,,,1
med_250,Non-Ren,,,1
med_251,A,,,1
med_252,A,,,1
med_253,A,,,1
med_254,A,,,1
med_255,A,,,1
med_256,A,,,1
med_257,A,,,1
med_258,A,,,1
med_259,A,,,1
med_260,A,,,1
med_261,Retiré,RETRAIT 06/10/2015,PRODUIT NON COMMERCIALISE A ÉTÉ AMENéE A LA FABRICATION ET A LA COMMERCIALISATION ET DECISION NON RENOUVELEE,0
med_262,Retiré,RETRAIT 06/10/2015,PRODUIT NON COMMERCIALISE A ÉTÉ AMENéE A LA FABRICATION ET A LA COMMERCIALISATION ET DECISION NON RENOUVELEE,0
med_263,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_264,Non-Ren,,,0
med_265,Non-Ren,,,0
med_266,Non-Ren,,,0
med_267,Non-Ren,,,0
med_268,Non-Ren,,,0
med_269,Non-Ren,,,0
med_270,Non-Ren,,,0
med_271,Non-Ren,,,0
med_272,Non-Ren,,,0
med_273,Non-Ren,,,0
med_274,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_275,Non-Ren,,,0
med_276,Non-Ren,,,0
med_277,Non-Ren,,,0
med_278,Non-Ren,,,0
med_279,Non-Ren,,,0
med_280,Non-Ren,,,0
med_281,Non-Ren,,,0
med_282,Non-Ren,,,0
med_283,Non-Ren,,,0
med_284,Non-Ren,,,0
med_285,Non-Ren,,,0
med_286,Non-Ren,,,0
med_287,Non-Ren,,,0
med_288,Non-Ren,,,0
med_289,Non-Ren,,,0
med_290,Non-Ren,,,0
med_291,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_292,Non-Ren,,,0
med_293,Non-Ren,,,0
med_294,Non-Ren,,,0
med_295,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_296,Non-Ren,,,0
med_297,Non-Ren,,,0
med_298,Retiré,10/11/2014,RETRAIT PAR LE MSPRH POUR MOTIF DE PHARMACO-VIGILANCE,0
med_300,A,,,1
med_301,A,,,1
med_303,A,,,1
med_304,A,,,1
med_306,Non-Ren,,,1
med_307,Non-Ren,,,1
med_309,Non-Ren,,,1
med_310,Non-Ren,,,1
med_311,Non-Ren,,,1
med_312,Non-Ren,,,1
med_313,Non-Ren,,,1
med_315,Non-Ren,,,1
med_316,Non-Ren,,,1
med_319,Non-Ren,,,1
med_320,A,,,1
med_321,Non-Ren,,,1
med_322,Non-Ren,,,1
med_323,Non-Ren,,,1
med_324,Non-Ren,,,1
med_325,Non-Ren,,,1
med_326,Non-Ren,,,1
med_327,A,,,1
med_328,Retiré,17/02/2010,RETRAIT PAR LE MSPRH POUR MOTIF DE PHARMACO-VIGILANCE (NOTE N°110 DU 17/02/2010),0
med_329,A,,,1
med_330,A,,,1
med_331,Non-Ren,,,1
med_332,Non-Ren,,,1
med_333,Non-Ren,,,1
med_334,Non-Ren,,,1
med_335,A,,,1
med_336,Non-Ren,,,1
med_337,Non-Ren,,,1
med_341,A,,,1
med_343,A,,,1
med_344,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_347,Non-Ren,,,1
med_348,Non-Ren,,,1
med_349,Non-Ren,,,1
med_350,Non-Ren,,,1
med_352,A,,,1
med_353,Non-Ren,,,1
med_354,A,,,1
med_356,A,,,1
med_357,Non-Ren,,,1
med_358,Non-Ren,,,1
med_359,Non-Ren,,,1
med_360,Non-Ren,,,1
med_361,Non-Ren,,,1
med_362,Non-Ren,,,1
med_363,Non-Ren,,,1
med_364,Non-Ren,,,1
med_365,Non-Ren,,,1
med_366,Non-Ren,,,1
med_367,Non-Ren,,,1
med_368,Non-Ren,,,1
med_370,Non-Ren,,,1
med_371,Non-Ren,,,1
med_372,Non-Ren,,,1
med_373,Non-Ren,,,1
med_374,Non-Ren,,,1
med_375,Non-Ren,,,1
med_376,Non-Ren,,,1
med_377,Non-Ren,,,1
med_378,Non-Ren,,,1
med_379,Non-Ren,,,1
med_380,Non-Ren,,,1
med_381,Non-Ren,,,1
med_382,Non-Ren,,,1
med_383,Non-Ren,,,1
med_384,Non-Ren,,,1
med_385,Non-Ren,,,1
med_386,Non-Ren,,,1
med_387,Non-Ren,,,1
med_388,Non-Ren,,,1
med_389,Non-Ren,,,1
med_390,Non-Ren,,,1
med_391,Non-Ren,,,1
med_392,Non-Ren,,,1
med_393,Non-Ren,,,1
med_394,Non-Ren,,,1
med_395,Non-Ren,,,1
med_396,Non-Ren,,,1
med_397,A,,,1
med_398,Non-Ren,,,1
med_399,Non-Ren,,,1
med_400,A,,,1
med_401,Non-Ren,,,1
med_402,Non-Ren,,,1
med_403,Non-Ren,,,1
med_404,Non-Ren,,,1
med_405,Non-Ren,,,1
med_406,Non-Ren,,,1
med_407,Non-Ren,,,1
med_409,Non-Ren,,,1
med_410,Non-Ren,,,1
med_411,Non-Ren,,,1
med_413,A,,,1
med_414,A,,,1
med_416,Non-Ren,,,1
med_417,Non-Ren,,,1
med_418,A,,,1
med_419,Non-Ren,,,1
med_420,Non-Ren,,,1
med_421,Non-Ren,,,1
med_422,A,,,1
med_423,A,,,1
med_424,Non-Ren,,,1
med_425,Non-Ren,,,1
med_426,Non-Ren,,,1
med_427,Non-Ren,,,1
med_428,Non-Ren,,,1
med_429,Non-Ren,,,1
med_430,Non-Ren,,,1
med_431,Non-Ren,,,1
med_432,A,,,1
med_433,Non-Ren,,,1
med_434,Non-Ren,,,1
med_435,Non-Ren,,,1
med_436,Non-Ren,,,1
med_437,Non-Ren,,,1
med_438,Non-Ren,,,1
med_439,Non-Ren,,,1
med_440,Non-Ren,,,1
med_441,Non-Ren,,,1
med_443,Non-Ren,,,1
med_442,Non-Ren,,,1
med_444,Non-Ren,,,1
med_446,Non-Ren,,,1
med_448,A,,,1
med_449,Non-Ren,,,1
med_450,Non-Ren,,,1
med_451,A,,,1
med_452,Non-Ren,,,1
med_453,Non-Ren,,,1
med_454,Non-Ren,,,1
med_455,Non-Ren,,,1
med_456,Non-Ren,,,1
med_457,Non-Ren,,,1
med_458,Non-Ren,,,1
med_459,A,,,1
med_460,Non-Ren,,,1
med_461,Non-Ren,,,1
med_462,Non-Ren,,,1
med_463,Non-Ren,,,1
med_464,Non-Ren,,,1
med_465,Non-Ren,,,1
med_466,Non-Ren,,,1
med_467,Non-Ren,,,1
med_468,Non-Ren,,,1
med_469,Non-Ren,,,1
med_470,Non-Ren,,,1
med_471,Non-Ren,,,1
med_472,Non-Ren,,,1
med_473,Non-Ren,,,1
med_474,Non-Ren,,,1
med_475,Non-Ren,,,1
med_476,Non-Ren,,,1
med_477,Non-Ren,,,1
med_478,Non-Ren,,,1
med_479,Non-Ren,,,1
med_480,Non-Ren,,,1
med_482,Non-Ren,,,1
med_483,Non-Ren,,,1
med_484,Non-Ren,,,1
med_485,Non-Ren,,,1
med_486,Non-Ren,,,1
med_487,Non-Ren,,,1
med_488,Non-Ren,,,1
med_489,Non-Ren,,,1
med_490,Non-Ren,,,1
med_491,Non-Ren,,,1
med_492,Non-Ren,,,1
med_493,Non-Ren,,,1
med_494,Non-Ren,,,1
med_495,Non-Ren,,,1
med_496,Non-Ren,,,1
med_497,Non-Ren,,,1
med_498,Non-Ren,,,1
med_499,Non-Ren,,,1
med_500,Non-Ren,,,1
med_501,A,,,1
med_502,A,,,1
med_503,A,,,1
med_504,A,,,1
med_505,Non-Ren,,,1
med_506,A,,,1
med_507,Non-Ren,,,1
med_509,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_510,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_511,Non-Ren,,,1
med_512,A,,,1
med_513,A,,,1
med_514,A,,,1
med_515,Non-Ren,,,1
med_517,Non-Ren,,,1
med_518,Non-Ren,,,1
med_519,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_520,A,,,1
med_521,A,,,1
med_522,Non-Ren,,,1
med_523,Non-Ren,,,1
med_524,A,,,1
med_525,Non-Ren,,,1
med_526,Non-Ren,,,1
med_527,A,,,1
med_528,Non-Ren,,,1
med_529,Non-Ren,,,1
med_530,A,,,1
med_531,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_532,Non-Ren,,,1
med_533,Non-Ren,,,1
med_534,Non-Ren,,,1
med_535,Non-Ren,,,1
med_536,Non-Ren,,,1
med_537,Non-Ren,,,1
med_538,Non-Ren,,,1
med_539,A,,,1
med_540,Non-Ren,,,1
med_541,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_542,Non-Ren,,,1
med_544,Non-Ren,,,1
med_545,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_546,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_547,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_548,Non-Ren,,,1
med_549,Non-Ren,,,1
med_551,A,,,1
med_553,Non-Ren,,,1
med_554,Non-Ren,,,1
med_555,Non-Ren,,,1
med_556,Non-Ren,,,1
med_557,Non-Ren,,,1
med_558,Non-Ren,,,1
med_560,Non-Ren,,,1
med_559,Non-Ren,,,1
med_561,Non-Ren,,,1
med_562,Non-Ren,,,1
med_563,A,,,1
med_564,Non-Ren,,,1
med_565,Non-Ren,,,1
med_566,Non-Ren,,,1
med_567,Non-Ren,,,1
med_568,Non-Ren,,,1
med_569,Non-Ren,,,1
med_570,A,,,1
med_571,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_572,Non-Ren,,,1
med_573,Non-Ren,,,1
med_574,Non-Ren,,,1
med_575,A,,,1
med_577,A,,,1
med_578,A,,,1
med_579,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_580,Non-Ren,,,1
med_581,Non-Ren,,,1
med_582,A,,,1
med_583,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_584,A,,,1
med_585,Non-Ren,,,1
med_586,Non-Ren,,,1
med_587,Non-Ren,,,1
med_588,Non-Ren,,,1
med_589,Non-Ren,,,1
med_590,Non-Ren,,,1
med_591,Non-Ren,,,1
med_592,Non-Ren,,,1
med_593,Non-Ren,,,1
med_594,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_595,Non-Ren,,,1
med_596,Non-Ren,,,1
med_597,A,,,1
med_598,Non-Ren,,,1
med_599,Non-Ren,,,1
med_600,Non-Ren,,,1
med_601,Non-Ren,,,1
med_602,Non-Ren,,,1
med_603,Non-Ren,,,1
med_604,Non-Ren,,,1
med_605,Non-Ren,,,1
med_606,Non-Ren,,,1
med_607,Non-Ren,,,1
med_608,Non-Ren,,,1
med_609,Non-Ren,,,1
med_610,Non-Ren,,,1
med_611,Non-Ren,,,1
med_612,Non-Ren,,,1
med_613,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_614,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_615,Non-Ren,,,1
med_616,Non-Ren,,,1
med_617,Non-Ren,,,1
med_618,A,,,1
med_619,Non-Ren,,,1
med_620,Non-Ren,,,1
med_621,Non-Ren,,,1
med_622,Non-Ren,,,1
med_623,Non-Ren,,,1
med_624,Non-Ren,,,1
med_625,Non-Ren,,,1
med_626,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_627,Non-Ren,,,1
med_628,A,,,1
med_629,Non-Ren,,,1
med_630,Non-Ren,,,1
med_631,Non-Ren,,,1
med_632,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_633,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_634,Non-Ren,,,1
med_635,Retiré,07/06/2010,RETRAIT PAR LE MSPRH POUR MOTIF DE SECURITE,0
med_636,Non-Ren,,,1
med_637,Non-Ren,,,1
med_638,Non-Ren,,,1
med_639,Non-Ren,,,1
med_640,Non-Ren,,,1
med_641,Non-Ren,,,1
med_642,Non-Ren,,,1
med_643,Non-Ren,,,1
med_644,Non-Ren,,,1
med_645,Non-Ren,,,1
med_646,Non-Ren,,,1
med_647,Non-Ren,,,1
med_648,Non-Ren,,,1
med_649,Non-Ren,,,1
med_650,Non-Ren,,,1
med_651,Non-Ren,,,1
med_652,A,,,1
med_653,Non-Ren,,,1
med_654,A,,,1
med_655,A,,,1
med_656,Non-Ren,,,1
med_657,Non-Ren,,,1
med_658,Non-Ren,,,1
med_659,A,,,1
med_660,Non-Ren,,,1
med_661,Retiré,24/11/2012,RETRAIT PAR LE MSPRH ( AVIS DES EXPERTS CLINICIENS ),0
med_662,Retiré,24/11/2012,RETRAIT PAR LE MSPRH ( AVIS DES EXPERTS CLINICIENS ),1
med_663,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_664,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_665,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_666,Non-Ren,,,1
med_667,Non-Ren,,,1
med_668,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_669,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_670,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_671,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_672,Non-Ren,,,1
med_673,Non-Ren,,,1
med_675,A,,,1
med_674,A,,,1
med_676,Non-Ren,,,1
med_677,Non-Ren,,,1
med_678,Non-Ren,,,1
med_679,Non-Ren,,,1
med_680,Non-Ren,,,1
med_681,Non-Ren,,,1
med_682,Non-Ren,,,1
med_683,A,,,1
med_684,A,,,1
med_685,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_687,Non-Ren,,,0
med_686,Non-Ren,,,0
med_688,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_689,Retiré,09/07/2015,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_690,Retiré,09/07/2015,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_691,Non-Ren,,,0
med_692,Non-Ren,,,0
med_693,Non-Ren,,,0
med_695,Non-Ren,,,0
med_694,Non-Ren,,,0
med_696,Non-Ren,,,0
med_697,Non-Ren,,,0
med_698,Non-Ren,,,0
med_699,Non-Ren,,,0
med_700,A,,,1
med_701,Non-Ren,,,0
med_702,Retiré,10/09/2012,RETRAIT PAR LE DETENTEUR DANS LE PAYS D'ORIGINE,0
med_703,Non-Ren,,,1
med_704,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_705,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_706,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_707,A,,,1
med_708,Non-Ren,,,1
med_709,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_710,Non-Ren,,,1
med_711,Retiré,24/01/2007,RETRAIT PAR LE DETENTEUR POUR SMR FAIBLE,0
med_712,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR SMR FAIBLE,0
med_713,Retiré,24/01/2007,RETRAIT PAR LE DETENTEUR POUR SMR FAIBLE,0
med_714,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_715,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_716,Non-Ren,,,1
med_717,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR SMR FAIBLE,0
med_718,Retiré,RETRAIT LE 24/06/2020,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL ,1
med_718,Non-Ren,,,1
med_719,Retiré,04/04/2005,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_720,A,,,1
med_953,Retiré,ABROGATION,PRODUIT NON COMMERCIALISE ET DECISION NON RENOUVELEE,0
med_914,Non-Ren,,,0
med_915,A,,,1
med_916,Non-Ren,,,1
med_917,Non-Ren,,,0
med_918,Non-Ren,,,0
med_919,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_920,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_921,Non-Ren,,,1
med_922,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_923,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_924,Non-Ren,,,0
med_925,Non-Ren,,,1
med_926,A,,,1
med_927,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_928,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_929,Retiré,RETRAIT,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_930,Non-Ren,,,0
med_931,Non-Ren,,,0
med_932,Non-Ren,,,0
med_933,Non-Ren,,,0
med_954,A,,,1
med_955,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_956,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_957,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_958,Retiré,27/01/2011,RETRAIT PAR LE DETENTEUR DANS LE PAYS D'ORIGINE,0
med_959,Retiré,06/11/2006,RETRAIT PAR LE DETENTEUR DANS LE PAYS D'ORIGINE,0
med_960,Retiré,06/11/2006,RETRAIT PAR LE DETENTEUR DANS LE PAYS D'ORIGINE,0
med_961,Retiré,06/11/2006,RETRAIT PAR LE DETENTEUR DANS LE PAYS D'ORIGINE,0
med_962,Retiré,RETRAIT LE 28/04/2020,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL ,1
med_963,Retiré,RETRAIT LE 28/04/2020,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL ,1
med_964,Retiré,08/05/2011,RETRAIT PAR LE MSPRH POUR INTERDICTION D'IMPORTATION,0
med_965,Retiré,06/11/2006,RETRAIT PAR LE DETENTEUR POUR MOTIF COMMERCIAL,0
med_966,A,,,1
med_967,Retiré,ABROGATION,PRODUIT NON COMMERCIALISE ET DECISION NON RENOUVELEE,0
med_968,Retiré,06/11/2006,RETRAIT PAR LE DETENTEUR POUR RETRAIT DANS LE PAYS D'ORIGINE,0
med_969,Non-Ren,,,0
